Address,ROI,Win Rate,Frequency,Sharpe Ratio,Sortino Ratio,Omega Ratio,Median Volume,Median PnL,Sum PnL,Std Dev Negative Returns,Time Under Water,Pain Index,Cumulative ROI (Every Month),Cumulative ROI (Every 3 Months),Cumulative ROI (Every 6 Months)
0xb6984a5cdd43af78f7770add4e674443c6e8942e,-0.027142453567016937,48.51485148514851,707,0.10011188961176262,0.346925656834969,1.636405454218163,52017.58472724818,-4.437704985309525,19688.59137177995,0.6737044833014654,10.0,2.3346414825293915,"[12.808343971455175, 84.9402283143443, 156.95251598044447, 159.07656379648034, 156.50532389876787, 165.57374014162, 172.54904554186263, 165.9021126102887, 165.2438368600912]","[72.01228766610018, 78.98759306634282, 78.32931731614532]",[-0.6582757501975067]
0x3da48c5e033edc7dbb3bcc1e68293753c1ce9cf6,0.03553344292529051,51.515151515151516,330,0.1596132284152405,0.5092566350793505,2.7638824434721605,11533.2181907729,1.60563883678971,23952.103167671015,3.666949820096959,4.0,11.699647610217115,"[38.385626314467586, 68.5548076531957, 247.04149222146245, 256.0138106814431, 277.74041912176773, 292.29946057832564, 404.8743671193284, 392.1867394943949, 621.3763447467984, 616.2481137078444]","[178.48668456826675, 193.04572602482466, 305.6206325658274, 300.4924015268734]","[14.55904145655792, 9.430810417603915]"
0xffd3003a187d9951e49bda206f32a6e765360427,0.1386241552590539,61.471861471861466,231,0.1660326825971328,1.022432679737442,3.9104365063212745,1199.560081634096,1.3217588575520678,7427.439243649997,1.4726164216784925,nan,9.068402260869721,"[304.6650083342441, 303.78332827247937, 304.39412041794475, 296.99407982352596, 339.11160483330724, 345.6092710354634, 347.805416629926]",[2.196145594462634],[2.196145594462634]
0x7c7dacbd3287c69fb58d15c5dae73cd795b97ed6,-0.09908268609965798,37.45019920318725,251,0.13184192768832817,0.39383795644117,1.990484778456022,75414.15579651202,-61.04182674397799,53218.89769041836,1.4156212366227714,24.0,4.2287410742674645,"[67.26702407478446, 90.04373119278405, 98.34387953007501, 92.97061029034857, 89.31661193984755, 82.49261654311383, 118.17507615869576, 121.48937506279435, 139.9388691064848]","[8.300148337290956, 1.4761529405572356, 19.925646984247674]",[18.44949404369044]
0x99bb6489a7978a219eda324b1eeaa2a859465286,0.39340784757052616,64.08450704225352,710,-0.018691074799759143,-0.01173157683244828,0.8471820665671284,2289.903013298969,5.663161268160129,5327.8876636982295,12.63418942847365,350.5,7.929932632753384,"[19.50759933076182, -3.165789768169436, 42.7416446828514, 54.9991842302628, 56.75279047792148, 84.5760111762549, 103.32796725385832, 120.2405985711359, -63.18237592213151, -70.17061679514921, -89.37054650160982, -105.23546443704933]","[45.90743445102083, 73.73065514935425, -109.69231934391317, -125.55723727935268]","[27.82322069833341, 11.958302762893899]"
0x6a01af210dce01f44b5067fc688641384a8bce5b,0.14258827072197547,63.47826086956522,115,0.11662089934479948,0.18967105574239518,1.5950925406820495,176155.87737468825,174.6564231259448,75672.40763374396,0.8409239851861111,2.0,1.367670297223313,"[0.3151571688801205, 9.630568498682047, 9.898362163364578, 9.54980730784247, 18.429333753906334, 17.68094505844489, 18.342378107975478]","[9.315411329801927, 18.19493777586579]",[]
0x11443071d29f91b56562753b377d106930a72423,-0.03662532930668895,48.05194805194805,77,0.11082696492493771,0.1354212305913072,1.4557064188953526,220218.7407626367,-49.56426414186393,65462.36138960206,2.627951091811923,2.5,3.211135223525927,"[9.802761035307135, 34.310225528971976, 24.637972129500966, 30.542422164221207, 31.365554604909686, 26.6013561682198, 32.45598836775861, 27.402788550594373]","[-9.672253399471012, -14.436451836160897, -19.489651653325133]","[-4.764198436689885, -9.81739825385412]"
0xd39a841f45d230d22413d80895e3fd95c0daed4a,0.14121553864000932,56.62650602409639,83,0.010705931802139426,0.01658763887060735,1.033095673966763,111041.6826865901,133.97566893939674,48735.79818639916,1.7367335985974324,nan,2.6908736465356173,"[-3.9356150583834424, 10.163317507123761, 15.812327243088742, 4.874248110127965, 2.3910897090827143]","[14.098932565507203, 11.615774164461953]",[-2.4831584010452508]
0x290bffbe2803bb4c1fee41d03f2beffe6ddcbac3,0.33396903313217263,70.2127659574468,188,0.3011032835633366,0.784182669513551,3.80178740126554,3909.0194474564996,13.899045186181215,12513.338871922562,0.8958480200561796,1.0,2.3331146825514857,"[7.245036742419347, 8.688474491018322, 41.03737738891647, 60.2847542902303, 69.16200807021036, 116.44217332279749, 132.07159646706384]","[1.4434377485989742, 17.07286089286532]",[15.629423144266347]
0xb36c858638ead44016c58e6b60e4b10d2534a057,0.6373863415072577,69.0909090909091,55,0.1769225845721584,0.19274000478796352,1.6372749027921178,20479.60525495238,114.35002001916939,6863.034029195566,1.9608849928995122,nan,2.1361941090452103,"[-1.752148313685484, -2.3950508657386536, 6.805913388791982, 14.195301093430444, 17.65610588950638, 20.786754060605375]","[-0.6429025520531697, 8.558061702477467, 11.688709873576462]",[3.1306481710989953]
0x3478b441e07c418bba592e9ca395a056ddbb4501,0.34156858018254943,56.8,250,0.11895763947685657,0.4548196769462543,2.218925654038394,40230.845771144275,29.733100863168247,69857.58694604585,1.1045011325569731,1.0,4.222922130142532,"[12.464630457200297, 18.133691267821423, 31.316776595523603, 30.662419445853313, 30.520973235916575, 36.93701325280775, 51.86917056521773, 125.58721207408364]","[13.18308532770218, 13.04163911776544, 86.75968062663135]","[-0.1414462099367399, 73.57659529892916]"
